Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100,Rf,Rm
196601,9.0993,8.0237,6.1234,12.5979,3.2697,8.4994,14.2856,6.6272,7.4245,7.1406,10.2496,6.5777,7.0536,17.0321,4.9634,0.3259,3.7825,7.971,4.2096,3.6026,9.997,9.2138,7.1038,8.2617,5.6126,7.8244,-0.797,1.2019,5.4349,8.5484,5.8545,5.8118,6.0679,7.3427,9.2105,2.1515,-0.0117,1.5156,0.9659,6.3996,11.7048,5.7025,3.1983,4.2123,1.1216,4.3934,6.1661,5.7226,4.8367,-0.4574,9.9086,-0.0428,1.8236,2.8005,3.6217,1.5523,1.8816,3.7236,8.8463,2.3287,4.7741,2.2829,0.4644,4.8443,6.1658,-0.1099,-0.1154,-0.353,3.4966,0.2391,13.449,5.1387,3.8932,3.4078,2.4136,0.377,2.7387,0.6504,2.9997,6.4283,3.8738,10.6271,5.8812,-0.1128,6.6836,-2.2381,2.3537,1.711,4.0481,2.4899,6.6876,0.1953,1.9201,-2.9861,-1.2398,-2.224,-1.8673,-0.0224,1.0614,0.1419,0.3798,1.212212
196602,10.3959,-2.5746,6.2617,6.7287,7.1261,8.352,7.2064,4.1613,3.3852,6.841,2.7399,4.1115,11.9482,5.3894,1.7302,0.0678,4.6849,3.1443,-1.9882,5.9998,9.1974,1.7646,5.026,1.5871,1.5599,-4.4636,-0.1484,-4.3275,-1.3506,10.0271,5.8242,-1.3023,-0.6175,-1.5147,-0.9759,-0.2392,-3.5689,4.7836,0.1481,-3.8423,7.5223,1.4947,3.9513,3.3708,3.9796,4.349,-4.6134,-0.7542,4.1285,2.5717,-2.7769,-3.0307,10.6113,-0.8097,2.9531,-1.0468,1.7691,-2.2572,-1.4348,1.9764,6.8318,2.3196,0.1155,2.5699,1.0365,1.2725,-1.6894,-2.0706,2.6768,0.7899,-9.6106,-0.7628,-3.7123,-0.298,-0.4901,-2.9954,1.6531,-1.3194,-0.93,8.3213,6.926,-5.6366,-1.8276,-2.0152,1.4966,-3.8738,-3.5525,-1.322,2.0952,-0.2494,-4.15,-4.68,-3.3275,-0.0653,-3.9174,-4.7462,-2.9337,-0.5126,-1.0272,-1.2494,0.3627,-0.8620886
196603,0.3572,-1.3027,0.9156,-1.3129,-1.9542,-4.0398,1.8656,-6.4579,0.3853,4.6124,-2.3248,-3.5721,2.7145,-2.8764,-4.8515,-6.4053,-0.1396,-8.6095,2.3871,-3.7513,-3.9757,-2.3553,-6.4273,-3.6047,-0.4031,-0.6913,-4.8396,-2.5103,-4.0284,1.5083,-3.0707,3.4651,-3.8322,-3.6699,-2.5853,-2.1716,-1.6393,-5.093,-5.2635,-2.1525,-7.9664,-4.3372,-6.9107,1.1776,-3.5403,-4.1869,7.4464,-3.784,-7.4371,-1.1253,-6.2509,-3.5157,-7.1541,-3.697,0.9336,-2.3782,-5.2474,3.8141,-3.611,-1.9011,-5.3178,-5.563,-4.691,-2.4429,-5.352,-3.2688,-2.8573,-3.1593,-0.8844,5.9071,7.4551,-0.4877,-3.7482,-4.556,-1.9912,-2.4213,-3.5811,-0.2565,0.5309,2.3487,-5.4988,-3.4148,-2.2901,-3.6113,-1.3684,-0.4917,0.4543,2.2217,0.1757,1.9768,-12.4749,-2.9773,-3.1434,-4.1774,-2.7861,-1.1338,-3.3178,-2.1998,0.1272,-2.625,0.4261,-2.092299
196604,4.9588,7.677,1.0811,6.6854,2.7074,9.5104,12.0524,9.3339,7.323,14.7675,7.7711,1.9568,-0.7552,4.7757,7.6293,2.8746,5.3477,2.4215,5.4192,6.7846,8.3601,15.0508,13.2424,1.5172,5.5853,8.4137,4.1439,0.5468,3.7218,2.7788,3.9754,3.5887,5.8644,4.7279,5.6738,0.3871,2.1727,-0.4846,5.3717,1.493,3.5447,4.2108,5.5546,2.0241,5.4768,-0.0249,8.0697,6.8389,11.1215,4.1438,-1.3193,7.7096,4.0035,3.756,4.8396,1.3599,1.5544,12.7443,3.3864,1.1588,1.7477,3.9784,2.0485,4.518,7.2621,3.0303,1.8785,3.0706,2.3985,6.297,7.7515,-0.924,3.6243,-2.5043,3.744,3.7842,2.9692,4.1998,1.7273,5.4111,-1.4229,2.1958,4.3993,0.5762,1.1426,2.0824,1.2239,-0.2437,3.25,2.2898,-2.3864,1.033,1.2673,1.1469,1.8112,3.9874,0.9756,4.957,4.5418,-0.2132,0.3549,2.483704
196605,-14.7463,-12.4233,-10.3228,-14.6745,-10.8409,-11.1586,-14.375,-11.1847,-14.2895,-15.367,-10,-10.7241,-8.6831,-4.3601,-9.6966,-11.9034,-7.2051,-8.9913,-2.1739,-10.3205,-11.4039,-7.2389,-13.6909,-6.7216,-9.0738,-9.3447,-6.2777,-9.4512,-9.1013,-10.9365,-13.1729,-10.5469,-10.4203,-7.5342,-13.5396,-6.1574,-10.6724,-11.2569,-9.5491,-6.9819,-14.7481,-9.0041,-10.5216,-9.4795,-11.5636,-9.2368,-2.4097,-10.347,-1.5212,-7.3193,2.5222,-1.868,-11.2153,-9.5102,-9.0045,-7.9479,-6.749,-6.5632,-9.1149,-7.7305,-14.7836,-7.0289,-6.7857,-7.5875,-6.7853,-5.4067,-5.6538,-5.4263,-3.8466,-9.0634,-8.2016,-6.2458,-6.4722,-5.7208,-7.273,-4.6403,-5.1688,-6.0554,-6.1547,-6.0126,-9.2823,-7.5437,-7.9101,-6.0291,-6.5213,-5.1928,-2.5556,-5.4312,-6.5365,-4.6559,-3.0912,-4.6083,-4.7607,-3.4573,-4.7774,-4.5557,-2.3541,-6.5573,-4.5124,-3.8596,0.4348,-5.253842
196606,-0.821,0.5833,1.1432,-0.0057,2.6713,-0.7224,3.7454,0.2626,0.6684,-0.9986,0.5257,0.7395,-3.6464,-6.5753,2.1448,2.4552,7.687,1.0583,2.9689,-0.6181,-2.4608,0.4265,0.4778,1.3113,-0.6461,2.7106,-1.9159,-1.5519,2.8069,2.5536,1.4057,1.1539,-0.7879,1.6556,2.327,-2.1827,-1.5861,-2.7577,-2.4533,0.4366,1.6679,-1.0605,-3.6421,1.2308,1.4447,-1.3867,3.803,1.6212,-2.3733,1.9065,-2.4922,-3.3501,4.0526,-0.5524,1.3866,-0.2719,-0.2665,10.4446,-2.1649,1.4961,2.466,-2.276,0.3233,-6.2842,-2.6914,-1.9494,-1.7363,-2.7817,-2.0637,0.0837,6.4749,0.31,-1.2377,-0.47,-0.3033,5.7677,-2.1503,-0.0475,-1.145,5.3364,1.7777,0.9011,-1.0553,0.6574,1.6613,0.3158,-2.1157,-2.554,-0.2416,-1.7064,-6.2724,-2.6073,-2.6766,-0.5542,-3.5702,0.0701,-1.1344,-3.1846,-1.4881,-2.5718,0.4119,-1.031711
196607,-1.3998,-1.7894,-2.8251,-1.6589,-3.0329,-1.733,-1.2599,-0.9984,-1.4475,-3.6214,-0.6158,-2.6647,-1.733,0.2186,-1.5107,-2.8949,1.5172,-1.5882,-1.6634,-2.6235,-0.5156,-3.1024,1.7444,4.2283,2.4234,-1.7676,-1.4884,-2.0188,-3.1911,0.3625,-4.9333,-3.3568,-3.1861,1.7327,-2.8015,-2.7605,-6.3004,-4.5126,-4.7774,0.0183,-4.1716,-0.4625,0.5758,-2.833,-0.7339,-1.3438,-0.7137,-1.0661,-3.2302,-3.7964,0.1032,1.9277,-0.1173,0.2637,-2.3227,-2.3019,-3.2345,4.014,-2.8036,-1.5963,-0.6908,-2.8809,-2.7403,-0.7559,-4.1048,-1.1385,-1.4132,-1.552,-0.9356,-1.4161,-7.2838,-4.4338,-1.3543,-1.0892,-3.7069,-2.0208,-0.4518,-2.2032,-1.2373,-0.6931,-2.4636,-1.9479,-1.7151,-0.4645,4.2067,-3.1906,-1.1094,-0.4076,2.0123,-3.4698,-2.1248,0.4537,-0.5671,-1.9801,-1.4642,0.7919,-2.8507,0.4559,-3.7952,-1.3552,0.3655,-1.287017
196608,-12.1735,-9.982,-12.8115,-12.7229,-11.5609,-10.4316,-11.2667,-10.9618,-11.2596,-12.9564,-15.2082,-11.4403,-9.97,-7.8643,-8.1081,-12.4358,-8.6637,-7.847,-6.9074,-11.014,-12.2571,-6.9519,-10.7256,-13.6766,-10.005,-9.14,-8.8171,-14.4748,-11.4667,-13.5739,-10.0241,-9.6725,-9.2988,-5.4229,-12.6581,-11.7468,-13.4604,-7.2511,-5.6258,-10.2515,-9.7895,-9.288,-11.7783,-8.0411,-11.3362,-8.2782,-6.0055,-9.4352,-10.8921,-11.4785,-10.447,-2.5196,-9.302,-6.9884,-8.2441,-8.7537,-7.2769,-16.638,-9.7103,-10.5638,-11.3788,-8.1991,-10.0281,-10.523,-6.5808,-8.4093,-7.0742,-9.4988,-7.5157,-11.3646,-13.4138,-8.4694,-8.3236,-7.3973,-8.1011,-9.4005,-6.2201,-6.937,-6.3213,-11.3776,-8.6556,-6.5328,-9.0242,-9.5689,-9.6691,-5.9749,-7.0129,-8.4618,-8.7197,-9.1245,-13.2914,-7.3281,-6.5293,-4.4616,-8.7836,-4.6005,-5.8746,-7.615,-8.9444,-7.8757,0.419,-7.538751
196609,-1.7043,-3.3972,-2.0182,-4.1308,-1.5812,-2.6577,-2.3749,-2.5001,-3.7849,-2.0445,-1.3761,-2.3232,-1.0608,-5.4804,0.1928,-5.3864,-0.0391,-0.4931,1.2961,-2.4686,0.0356,-3.2354,-3.5787,-3.5397,-0.2185,0.2592,-5.1288,0.1519,-1.7229,-0.112,-3.9427,-2.4286,-0.5369,-0.1791,-1.2434,4.0864,-0.5081,-0.8747,3.5066,-0.7813,1.3391,-3.3617,-0.2911,-0.5624,-2.4135,-2.6223,-1.3432,-3.4762,-6.1491,-1.3924,-0.6345,-1.9013,-2.053,-2.0112,-3.0109,-2.0004,-4.4495,-0.9697,-3.851,-2.3897,-0.9868,-2.8189,2.9364,-3.3616,-0.5477,1.4507,0.7042,-3.3188,-4.4619,5.8893,-3.3672,-4.1226,-2.5327,-0.8357,1.7528,-3.1641,-0.0189,1.1044,-1.0256,-3.7225,-3.9735,-1.8798,-3.1245,-1.6705,2.9646,2.2065,1.3706,-4.1155,-2.3576,-5.4275,-1.2363,1.169,5.9622,-1.3836,1.6864,2.9171,-7.6423,-1.4047,-1.0939,-1.6816,0.3658,-0.6958398
196610,-6.3783,-1.2976,-5.438,-4.642,-5.8715,-3.7967,-4.0969,-2.8279,-3.9998,-10.3296,-4.4076,-1.1748,1.369,-3.1066,1.3373,-3.3998,-4.7186,-1.2246,-3.3679,-5.6868,-3.5439,4.6687,-0.0515,-1.8707,4.9307,2.9169,-3.1225,-7.1268,-1.7846,-5.908,-1.3879,-3.0411,1.7609,-2.9943,1.0963,-1.7963,3.8403,2.65,-5.4893,-5.9095,2.9058,1.5024,4.4584,5.6193,2.0266,-2.219,-0.0918,1.0277,-0.1002,-0.2321,1.7051,0.2831,2.0437,1.8857,4.1532,2.9158,7.64,0.6855,-1.2068,3.3295,-4.8411,-2.968,4.7947,2.1211,-6.4932,2.5178,5.0942,2.922,-3.482,1.1044,0.222,2.2008,6.4573,8.1763,8.3829,5.7602,2.2709,3.2308,-5.6964,-0.2906,9.0411,4.2306,10.0582,8.2843,3.7763,5.5535,5.0315,4.2767,1.3539,0.7379,-2.4115,7.293,9.8438,7.7949,10.0215,6.4699,-0.0081,2.4211,4.4841,1.4739,0.5812,4.229431
196611,4.4309,-1.2983,3.1681,5.5489,3.2049,8.8886,3.6045,2.7635,0.5855,8.7495,5.3956,4.9504,2.0824,4.5497,-0.526,-5.2705,3.3836,5.3583,8.7753,9.2785,5.3175,1.6118,0.876,3.1563,-1.4077,0.9135,1.3232,6.1636,5.1507,2.9822,6.0548,-0.1423,-2.203,0.1486,4.9844,2.7345,4.9316,5.457,8.569,7.0878,9.9986,1.7782,1.6551,3.7579,3.6935,4.775,2.9937,3.9986,10.7101,12.7961,-2.2764,6.4634,4.9194,1.6479,2.4246,2.6685,-2.0359,-5.6016,5.9398,4.8691,5.801,7.8282,-3.6409,2.8653,7.8799,6.4611,3.6592,2.72,6.0657,9.2187,10.4347,-1.7818,-0.7006,0.5459,1.926,0.9221,0.8492,3.522,5.9991,12.6799,4.7862,4.1994,-2.2146,-0.8486,-2.4955,-2.1448,2.1877,2.2226,10.0165,4.7871,16.8334,-2.9589,0.0627,-3.5931,-1.5598,-2.1768,0.8075,1.7988,3.1636,4.7726,0.4828,1.751626
196612,1.1998,0.7689,0.5737,1.2674,1.3027,7.6198,5.1989,5.6254,-0.7152,-2.7204,-1.5452,1.4155,-4.2446,6.799,0.9924,1.4478,8.9913,2.1469,1.6086,4.4645,1.5184,1.2342,9.9207,0.3442,2.8892,-1.3189,0.3981,-2.2113,3.7958,5.1321,0.2028,2.0054,3.8988,-3.437,0.3645,2.065,0.5815,3.4248,3.8366,1.239,5.1753,-2.2834,4.0406,6.1305,1.8096,4.8299,-0.0046,0.0302,2.5656,8.1393,1.5015,1.2851,0.5641,3.5605,1.2771,0.1939,4.3571,1.1273,2.0751,-1.2793,-1.5897,3.1734,0.8606,-0.8747,2.8593,2.5338,0.971,5.7516,3.7136,1.2806,5.967,1.8602,0.3513,4.8532,4.3825,3.8478,0.5925,0.3809,3.198,2.6202,-0.6624,2.6539,5.6337,4.0808,1.6666,-0.0352,0.7241,3.0368,2.4787,0.2881,-0.746,0.4397,-2.4284,-0.4721,2.6011,-1.6488,0.6175,1.5409,-2.9274,-0.9011,0.4999,0.6210231
196701,18.8342,16.0668,29.1705,19.8099,23.2208,18.3768,20.5677,18.7426,20.3305,22.1186,22.9868,15.5755,20.6692,17.9546,15.3733,18.2324,14.9335,17.3178,19.7459,15.5346,15.3035,13.6369,20.9983,20.6283,19.2003,17.6446,14.6664,20.3899,15.5096,22.8686,17.2395,20.3512,15.5107,17.5203,14.3122,10.4276,6.4716,21.4071,12.7931,22.1287,14.1754,12.9816,15.1587,10.8516,12.4319,14.0358,8.337,14.7689,19.7478,17.3192,9.3276,11.7756,15.1932,10.408,12.0932,14.5668,12.9715,15.2536,11.7014,19.9095,21.8973,11.9518,5.2408,12.7727,13.5179,10.5645,11.1652,6.0041,13.0297,8.8486,15.9344,15.1882,10.9221,6.7267,7.9144,5.5872,6.4127,8.8115,11.1674,12.1066,10.2469,9.045,7.8373,11.1743,9.1069,5.1577,2.5177,7.3227,7.8052,10.9207,13.7888,5.1539,5.4672,5.2032,3.877,6.9241,10.471,6.9259,7.0827,8.5372,0.4775,8.552963
196702,8.1263,4.8311,4.7643,6.0356,4.5786,5.0944,10.8852,4.5207,9.611,5.1802,7.8779,4.8012,6.5305,1.0478,0.2734,4.6925,4.5679,2.3995,5.7544,5.2052,2.6727,1.9118,-1.2599,4.2925,1.1448,4.4711,1.5083,-1.0906,-0.6729,-2.6414,3.0126,2.5946,1.3846,4.0947,3.7277,-0.8893,1.2326,10.0224,1.4835,1.7717,2.9983,2.1137,-3.944,-4.405,1.3825,2.08,1.198,4.7557,3.4381,5.1797,-1.3652,-2.1231,1.0354,2.4739,1.1438,0.6596,-1.2549,-4.7951,-0.4423,-3.0389,4.5383,2.7378,-1.7127,3.2133,3.2036,2.4688,1.2954,0.2997,1.2292,-2.5725,-1.3666,-0.0067,0.6797,-2.9216,2.0916,-1.3704,0.6498,0.0256,5.0707,2.2351,0.6521,1.8027,-3.1136,-0.6169,0.5204,-1.2092,0.6399,2.851,2.9835,3.4897,-3.903,-1.4879,-1.1571,-0.4607,-0.4811,-0.7865,-1.6133,2.2709,0.0306,3.0309,0.3464,1.094501
196703,5.5207,1.2666,9.6518,10.7528,8.2732,8.5501,6.8073,5.1241,5.7223,5.076,7.1148,7.768,4.2042,4.6102,5.8023,5.1091,4.6641,6.0467,5.1387,8.6147,3.7239,1.4275,7.7273,11.1334,1.9172,5.3447,2.8542,12.647,8.9716,7.8077,6.2335,8.0923,5.9459,5.4465,6.3459,6.1531,11.7663,8.0477,10.2186,4.2038,0.2184,2.3867,6.9603,8.4294,7.7861,4.6673,3.5669,4.7503,8.1924,3.7214,2.5215,5.7613,7.918,9.6915,-0.63,7.7255,1.9494,10.7199,10.9203,8.7757,9.1716,5.2065,4.5695,5.0988,7.8309,2.661,7.3131,5.8479,4.2209,4.6008,1.483,2.42,5.4793,2.8533,7.4288,6.9545,5.1406,3.6925,5.467,7.6231,7.9151,9.2142,4.9015,0.5518,4.2142,0.2335,2.2306,3.8933,7.7024,3.2174,-1.1347,2.3003,2.0979,3.5757,3.9331,2.6928,4.7032,3.0888,3.5933,5.1481,0.4846,4.3384
196704,5.9934,5.3435,1.8139,7.9625,1.8845,4.2733,2.5645,5.9439,5.2031,6.8256,7.7981,1.4415,5.6824,4.9911,3.9345,7.2549,7.265,2.8231,0.5464,2.6508,1.0535,6.8716,5.3216,5.5269,3.6742,5.8792,10.245,5.6188,5.821,9.1385,-0.6225,6.8182,5.7708,0.6374,2.5544,6.1199,-0.1349,6.0232,-0.0314,1.9454,3.2318,3.1213,2.3305,-1.2455,3.7176,5.7883,-0.2271,5.0526,4.4232,8.6635,3.7283,10.709,3.4188,9.239,3.549,5.8325,0.1902,-1.5618,2.0625,2.2008,4.0274,3.2235,5.4372,5.6098,5.2469,0.9796,5.3124,4.1348,4.497,6.7846,9.9715,3.1303,5.0179,1.577,6.9971,2.6603,5.0842,3.7333,12.609,6.0873,3.0304,4.3274,0.632,0.725,4.8578,2.922,2.5734,1.8786,2.9378,3.4608,2.7173,-0.7247,3.2658,1.3958,1.6298,1.3067,4.7493,4.2445,6.6633,7.7663,0.3839,4.160865
196705,0.0661,1.483,0.2887,0.9761,-4.4666,1.3956,0.4093,-0.0972,0.8721,-2.8316,-3.9088,4.06,-2.396,3.8273,2.8068,-8.3344,2.1727,-3.8877,-0.4283,0.6093,0.46,-0.9598,3.5,-7.7051,-3.3074,-3.6813,-1.2697,-4.1515,2.2225,-4.3843,-6.2678,-0.5504,-0.7938,0.962,-0.2378,-3.6674,-3.681,2.0115,-5.1705,0.6835,-5.5423,-3.678,-4.8047,-0.7619,0.0951,-4.1138,0.0848,-6.0617,-6.3437,-4.1025,-0.4563,-0.6234,-1.267,-0.729,-2.2108,-1.4928,-3.6718,-6.3341,0.7092,3.2089,0.8484,-3.3381,-0.4047,-4.5654,3.6978,0.4289,-1.8398,-2.133,-0.0334,-3.0552,1.0559,-3.606,-0.0957,-2.769,-6.1481,-4.1801,-4.0661,-3.5803,1.8282,-3.1522,-3.1297,-5.3376,-4.2239,-1.9068,-2.4391,-2.3686,-5.102,-6.1045,-5.402,-3.3707,-2.3541,-2.4882,-3.8667,-5.4827,-3.4453,-3.5843,-5.9984,-6.2159,-7.2099,-5.6572,0.4101,-3.92931
196706,12.0117,8.1982,21.0943,19.6998,11.9176,12.1675,12.7232,15.2939,16.1375,12.4916,10.9946,14.5669,12.5187,11.0518,4.644,7.2626,9.8073,6.4263,10.3971,14.8874,4.5162,9.5362,6.2417,12.3259,3.6819,3.2294,2.8844,7.7871,6.6312,2.7525,5.7216,8.7156,9.0453,9.9877,12.6494,4.3806,3.6251,8.8083,7.1648,7.7833,7.8617,7.0046,4.615,6.7361,5.5765,3.835,0.0513,8.4051,5.0285,6.4906,2.4425,5.3549,7.7814,5.3467,6.2673,4.0042,-1.2249,8.6828,7.5684,7.0607,7.7594,1.8238,2.634,4.6678,6.3761,3.6916,4.7709,2.7364,2.4685,5.0696,5.6629,2.2363,5.1986,0.8094,7.3268,4.5752,0.6405,-0.3001,8.3265,0.4688,10.1379,3.7855,2.2309,-0.9698,-0.0255,-2.2217,1.0452,-1.0794,2.2724,3.1549,3.3311,-0.4265,0.4654,2.1966,-0.5589,1.5354,0.7869,-0.1416,0.5225,2.1109,0.2193,2.690233
196707,10.9746,10.1346,5.2612,9.2376,9.6431,10.856,12.9134,13.7861,12.8609,7.0896,11.0379,5.8515,7.3558,5.4164,7.4755,3.3719,9.2441,11.4749,8.1284,9.5954,8.544,10.3568,6.511,5.7025,8.7369,13.8673,5.9275,11.2969,3.327,9.6813,6.9863,9.0015,9.5533,10.7601,12.8854,5.8523,5.5725,5.2075,8.7174,6.4654,11.5583,9.8582,9.8146,8.8217,5.023,4.9226,2.8636,4.9505,4.1664,5.3169,13.9132,4.8774,4.8931,5.8409,5.5465,3.0976,3.1338,7.4261,8.6317,6.6342,11.5056,4.9051,3.8679,6.3491,3.0682,2.6812,4.0063,2.2477,5.085,7.7941,5.2124,7.1566,1.7254,7.6324,7.5325,5.9264,4.8664,5.5688,2.9004,4.7761,8.6739,3.5307,6.8333,5.1491,6.069,4.15,3.992,3.4429,6.4001,5.6086,-0.2681,9.6302,-1.3772,5.5374,4.2882,6.7962,1.6805,12.3653,6.4986,1.8294,0.3585,4.918982
196708,0.4791,1.9506,-0.6342,0.149,-1.4351,-4.0907,-2.491,4.2047,2.5234,3.177,-0.0913,1.0619,-1.6363,-2.8578,-1.4486,-0.9224,4.8746,-0.6874,-1.2845,-1.6873,-1.317,-2.0701,-3.7095,3.0047,-0.9687,-0.7636,6.732,1.2012,0.3682,4.4677,-1.6262,-0.6775,-3.6091,-1.6154,0.4445,1.1479,0.2612,-2.8681,0.4805,-5.0516,-3.3643,-0.7947,-0.4923,-0.1553,3.0698,1.2206,-1.9364,-3.5574,2.8242,0.6219,-1.859,4.0515,-0.8853,-2.9636,3.1625,-0.6545,-4.0034,-2.5864,-3.3911,-1.4042,-0.1534,5.9116,-0.0183,1.9457,-3.0926,-2.5366,-1.5107,-0.8584,0.2049,0.9957,-0.8396,1.399,0.2298,-2.4964,-4.4741,-1.9081,1.5237,-0.0816,-1.0902,-0.8521,-1.753,0.1472,-1.4772,0.7873,-1.2758,1.0586,-1.2957,-1.0886,-0.028,-3.5012,0.7956,-2.0106,-0.776,-1.7421,-0.9293,-1.6069,0.5883,-1.3543,-0.0924,-1.5514,0.3543,-0.6282029
196709,8.7897,7.3346,16.0466,11.1224,10.028,6.0703,10.9176,5.1316,11.4549,9.6172,9.6984,6.7465,8.5239,8.7552,1.7148,3.2989,7.7226,8.0012,1.5792,12.3297,8.8148,9.5752,4.3721,7.1379,1.815,3.9101,10.3866,6.7211,6.2493,5.5351,0.0472,4.6803,2.8346,5.538,4.0598,5.7314,2.8451,11.2271,3.2878,1.7843,0.9304,1.1343,3.6159,0.3488,0.9421,4.3008,1.4988,3.3521,1.2787,3.6879,4.4197,0.1887,4.4457,4.0964,3.4195,-1.0975,6.9581,8.4293,7.476,2.3324,4.8092,2.8666,3.9579,4.5498,4.3091,3.9186,6.0569,1.2395,6.1223,11.0897,3.9286,-2.9558,4.0587,-0.0553,3.4292,4.2266,-0.1485,-0.083,4.2458,-0.5019,0.2169,9.0235,3.1138,0.1463,1.2955,1.4287,2.0033,1.0681,2.216,2.849,-2.0502,5.1095,3.088,2.1844,0.4035,2.169,0.7038,2.6008,6.0047,4.7645,0.3582,3.428565
196710,-0.3411,0.8008,-0.9116,5.0293,-2.5831,1.4336,-2.5846,-4.4775,-4.5976,-0.9922,-1.4774,-1.9108,-0.7588,-0.1657,-3.3204,1.0886,-4.1788,-1.8626,-5.9621,-2.1613,-7.308,-8.3584,-4.4582,-2.3708,0.6245,-4.6297,9.4057,-6.2436,-3.5227,-3.1521,1.1657,-2.4491,3.0806,-4.5905,-7.2877,-6.5222,-5.3217,3.6471,-7.2144,-0.743,-4.1663,-10.1154,-0.5564,-4.8033,-2.6031,-0.1774,-3.1386,-6.5699,0.7842,-3.5934,6.5327,-2.6107,1.1942,-7.0283,1.6883,-2.4119,-6.0743,-1.881,-2.7679,-7.0255,-5.04,-3.507,-5.1504,0.9286,-6.7846,-6.8244,-5.062,-4.9743,-6.3391,5.5893,1.0876,-5.3669,-1.1793,-7.4327,-7.2383,-6.0471,-7.0984,-4.4438,-1.8106,-6.9388,-3.9638,-4.797,-8.6999,-4.8108,-4.2978,-7.2345,-7.0849,-1.6091,0.3779,-2.2261,-6.0822,-4.5955,-2.8096,-1.2043,-3.4772,-5.3044,-5.2128,-2.5731,-4.8231,3.6612,0.4351,-2.743284
196711,-0.4912,-4.3506,-3.1175,-1.2255,-1.6897,-0.7441,-1.8657,-0.6702,1.8576,-1.1015,-3.2623,-1.1725,1.8729,1.2712,3.4427,4.3629,1.224,4.1128,3.0831,0.2803,1.8856,-1.8499,1.2497,-0.6361,3.8939,-0.7752,-4.8365,0.9789,-4.7845,-0.6447,1.4628,1.1651,-2.6924,4.0448,-0.0889,-3.0923,-0.7174,4.9623,-0.0311,1.9098,1.2706,-1.2523,-1.2764,0.3637,-3.4478,3.7334,0.1424,2.2374,6.002,2.4335,-3.5368,-3.6016,1.4881,-2.0479,1.5494,2.4418,-2.6107,2.4203,-2.7389,1.7824,4.0839,3.1763,-1.282,2.251,6.2633,1.1174,-0.3646,2.1189,3.7207,-0.0087,-2.8685,-3.5242,-2.3421,5.182,1.7212,0.5706,0.2761,1.5378,0.9186,1.0474,-1.8451,-0.7932,-0.2581,0.8303,-0.3075,4.0382,0.8052,-1.7169,1.3061,-3.0262,-5.8128,1.7911,0.0248,-0.09,2.5907,0.1034,1.4212,-2.484,-2.3655,3.0595,0.3855,0.7901721
196712,14.4384,7.2925,7.8583,9.5075,6.6126,13.5662,15.4977,11.0557,10.4125,13.5676,14.6818,8.2928,8.0622,10.9433,3.001,5.6785,11.4184,6.9038,11.6392,4.1141,14.6416,8.8734,7.762,4.292,13.8002,1.1195,5.6637,2.0151,7.5414,9.559,10.6882,5.1076,7.0289,2.4246,4.9478,4.8695,5.5761,9.1583,9.4592,16.7288,18.2628,9.2054,2.9216,1.9224,6.2104,9.6307,2.0376,14.6255,1.981,4.4119,7.8664,9.3785,9.7928,0.16,0.7229,4.8665,5.718,9.5542,4.3291,5.7264,14.045,-0.1486,2.7193,2.068,3.9927,3.3947,3.8304,1.2551,4.7977,3.7493,2.5891,10.6736,3.403,1.5247,5.0297,1.9915,1.5441,2.7304,-0.3968,2.3837,2.824,5.0562,2.8426,4.0359,3.5994,3.9397,2.5737,-0.067,5.51,-1.7251,0.2661,0.7824,0.9287,3.2455,2.581,3.9971,4.0608,-0.3127,2.3583,2.3929,0.4305,3.369884
